Year,Month,Day,Period,Value
2023,11,11,6,11720.59354
2023,11,11,7,11672.43382
2023,11,11,8,11888.04117
2023,11,11,9,12431.87553
2023,11,11,10,13471.38452
2023,11,11,11,14007.06877
2023,11,11,12,14513.85718
2023,11,11,13,14484.22043
2023,11,11,14,14355.30057
2023,11,11,15,14047.07838
2023,11,11,16,13921.12219
2023,11,11,17,14314.55004
2023,11,11,18,14307.88177
2023,11,11,19,15017.68193
2023,11,11,20,15494.83359
2023,11,11,21,15680.06328
2023,11,11,22,15482.23798
2023,11,11,23,15286.63543
2023,11,11,24,14905.06228
2023,11,12,1,14276.02227
2023,11,12,2,13572.14947
2023,11,12,3,12894.20882
2023,11,12,4,12178.48132
2023,11,12,5,12013.25644
2023,11,12,6,11777.64428
2023,11,12,7,11836.17686
2023,11,12,8,11884.33658
2023,11,12,9,12491.14902
2023,11,12,10,13598.82254
2023,11,12,11,14173.03456
2023,11,12,12,14574.61252
2023,11,12,13,14586.46722
2023,11,12,14,14379.00997
2023,11,12,15,14146.36149
2023,11,12,16,14078.93788
2023,11,12,17,14225.63979
2023,11,12,18,14347.15047
2023,11,12,19,14705.01422
2023,11,12,20,15279.22624
2023,11,12,21,15574.85282
2023,11,12,22,15218.4709
2023,11,12,23,14963.59486
2023,11,12,24,14504.96616
2023,11,13,1,13964.09548
2023,11,13,2,13459.52982
2023,11,13,3,12854.19921
2023,11,13,4,12234.05022
2023,11,13,5,11859.88626
2023,11,13,6,11559.07325
2023,11,13,7,11619.82859
2023,11,13,8,11654.65177
2023,11,13,9,11949.53743
2023,11,13,10,12159.95835
2023,11,13,11,12812.70776
2023,11,13,12,13457.30706
2023,11,13,13,13698.10565
2023,11,13,14,13692.91922
2023,11,13,15,13375.806
2023,11,13,16,13368.39681
2023,11,13,17,13753.67456
2023,11,13,18,13761.82466
2023,11,13,19,14273.05859
2023,11,13,20,14937.6627
2023,11,13,21,15502.24278
2023,11,13,22,15008.7909
2023,11,13,23,14501.26156
2023,11,13,24,14247.86736
2023,11,14,1,13872.96247
2023,11,14,2,13266.89094
2023,11,14,3,12707.4973
2023,11,14,4,12021.40654
2023,11,14,5,11820.61757
2023,11,14,6,11582.04173
2023,11,14,7,11479.79495
2023,11,14,8,11450.1582
2023,11,14,9,11766.5305
2023,11,14,10,12071.78902
2023,11,14,11,12388.16132
2023,11,14,12,13148.34395
2023,11,14,13,13406.18367
2023,11,14,14,13486.20289
2023,11,14,15,13392.10621
2023,11,14,16,13237.2542
2023,11,14,17,13418.77929
2023,11,14,18,13644.7595
2023,11,14,19,14110.05647
2023,11,14,20,14756.87853
2023,11,14,21,14943.59005
2023,11,14,22,14809.48376
2023,11,14,23,14433.09704
2023,11,14,24,14198.2258
2023,11,15,1,13727.00148
2023,11,15,2,13009.05122
2023,11,15,3,12465.21687
2023,11,15,4,11779.12612
2023,11,15,5,11504.24526
2023,11,15,6,11374.58448
2023,11,15,7,11316.0519
2023,11,15,8,11622.05134
2023,11,15,9,12159.95835
2023,11,15,10,13346.16925
2023,11,15,11,14302.69534
2023,11,15,12,15136.96984
2023,11,15,13,15284.41267
2023,11,15,14,15371.84108
2023,11,15,15,14949.5174
2023,11,15,16,14970.26313
2023,11,15,17,15176.97945
2023,11,15,18,15357.02271
2023,11,15,19,15499.27911
2023,11,15,20,15847.51091
2023,11,15,21,15923.08462
2023,11,15,22,15671.17225
2023,11,15,23,15351.09536
2023,11,15,24,15050.28235
2023,11,16,1,14326.40474
2023,11,16,2,13535.10353
2023,11,16,3,12985.34182
2023,11,16,4,12412.61164
2023,11,16,5,11905.0823
2023,11,16,6,11702.07057
2023,11,16,7,11841.36329
2023,11,16,8,12377.04754
2023,11,16,9,12657.11482
2023,11,16,10,13909.26749
2023,11,16,11,14656.11358
2023,11,16,12,15095.47839
2023,11,16,13,15222.1755
2023,11,16,14,15001.38171
2023,11,16,15,14753.91485
2023,11,16,16,14701.30962
2023,11,16,17,14957.66751
2023,11,16,18,15040.65041
2023,11,16,19,15455.5649
2023,11,16,20,15999.39926
2023,11,16,21,16214.26569
2023,11,16,22,16042.37254
2023,11,16,23,15826.02427
2023,11,16,24,15310.34483
2023,11,17,1,14839.86143
2023,11,17,2,13967.80007
2023,11,17,3,13338.01914
2023,11,17,4,12814.93051
2023,11,17,5,12362.22916
2023,11,17,6,12233.3093
2023,11,17,7,12217.75001
2023,11,17,8,12283.69178
2023,11,17,9,12986.82366
2023,11,17,10,14141.91598
2023,11,17,11,14840.60235
2023,11,17,12,15420.0008
2023,11,17,13,15396.2914
2023,11,17,14,15174.01578
2023,11,17,15,14953.222
2023,11,17,16,14893.9485
2023,11,17,17,14913.9533
2023,11,17,18,15330.34963
2023,11,17,19,15690.43614
2023,11,17,20,16318.73523
2023,11,17,21,16363.93127
2023,11,17,22,16123.13268
2023,11,17,23,15874.18399
2023,11,17,24,15434.81918
2023,11,18,1,14810.9656
2023,11,18,2,14151.54792
2023,11,18,3,13481.01646
2023,11,18,4,12963.85518
2023,11,18,5,12511.15383
2023,11,18,6,12448.17574
2023,11,18,7,12353.33814
2023,11,18,8,12518.56302
2023,11,18,9,13189.8354
2023,11,18,10,14307.14085
2023,11,18,11,14878.3892
2023,11,18,12,15995.69466
2023,11,18,13,16134.98738
2023,11,18,14,16042.37254
2023,11,18,15,15790.46017
2023,11,18,16,15803.79671
2023,11,18,17,15777.86455
2023,11,18,18,15762.30526
2023,11,18,19,15985.3218
2023,11,18,20,16432.0958
2023,11,18,21,16426.16845
2023,11,18,22,16212.78385
2023,11,18,23,15677.84052
2023,11,18,24,15408.88702
2023,11,19,1,14902.0986
2023,11,19,2,13941.127
2023,11,19,3,13362.46946
2023,11,19,4,12748.98875
2023,11,19,5,12358.52457
2023,11,19,6,12182.92683
2023,11,19,7,12118.4669
2023,11,19,8,12465.21687
2023,11,19,9,12949.03681
2023,11,19,10,14039.66919
2023,11,19,11,14893.20758
2023,11,19,12,15787.4965
2023,11,19,13,15898.63431
2023,11,19,14,15962.35332
2023,11,19,15,15837.13805
2023,11,19,16,15854.17918
2023,11,19,17,15855.66102
2023,11,19,18,15902.3389
2023,11,19,19,15865.29296
2023,11,19,20,16356.52209
2023,11,19,21,16200.92915
2023,11,19,22,15823.0606
2023,11,19,23,15330.34963
2023,11,19,24,15059.17337
2023,11,20,1,14517.56178
2023,11,20,2,13766.27018
2023,11,20,3,13189.8354
2023,11,20,4,12661.56033
2023,11,20,5,12233.3093
2023,11,20,6,12054.74789
2023,11,20,7,11977.69234
2023,11,20,8,12027.33389
2023,11,20,9,12337.77885
2023,11,20,10,12688.23341
2023,11,20,11,13188.35356
2023,11,20,12,14099.68361
2023,11,20,13,14570.16701
2023,11,20,14,14536.82566
2023,11,20,15,14307.88177
2023,11,20,16,14146.36149
2023,11,20,17,14013.73703
2023,11,20,18,14197.48488
2023,11,20,19,14450.13817
2023,11,20,20,15346.64985
2023,11,20,21,15469.64236
2023,11,20,22,15076.95542
2023,11,20,23,14708.71881
2023,11,20,24,14381.97365
2023,11,21,1,13887.78085
2023,11,21,2,13101.66607
2023,11,21,3,12722.31567
2023,11,21,4,12086.60739
2023,11,21,5,11802.0946
2023,11,21,6,11493.8724
2023,11,21,7,11408.66675
2023,11,21,8,11506.46802
2023,11,21,9,11913.23241
2023,11,21,10,11951.76018
2023,11,21,11,12249.60952
2023,11,21,12,12897.17249
2023,11,21,13,13323.94169
2023,11,21,14,13240.21787
2023,11,21,15,13416.55653
2023,11,21,16,13363.9513
2023,11,21,17,13193.53999
2023,11,21,18,13643.27766
2023,11,21,19,14001.88233
2023,11,21,20,14745.76475
2023,11,21,21,14816.15203
2023,11,21,22,14660.55909
2023,11,21,23,14419.01958
2023,11,21,24,14213.78509
2023,11,22,1,13589.1906
2023,11,22,2,13017.94225
2023,11,22,3,12434.8392
2023,11,22,4,11928.7917
2023,11,22,5,11597.60103
2023,11,22,6,11440.52625
2023,11,22,7,11418.29869
2023,11,22,8,11707.257
2023,11,22,9,12192.55877
2023,11,22,10,13421.74296
2023,11,22,11,14278.24502
2023,11,22,12,15099.92391
2023,11,22,13,15279.96716
2023,11,22,14,15181.42497
2023,11,22,15,14925.06708
2023,11,22,16,14842.08418
2023,11,22,17,14991.00885
2023,11,22,18,14889.50298
2023,11,22,19,15239.95755
2023,11,22,20,15714.14554
2023,11,22,21,15684.50879
2023,11,22,22,15209.57988
2023,11,22,23,15041.39133
2023,11,22,24,14858.3844
2023,11,23,1,14244.16276
2023,11,23,2,13461.01165
2023,11,23,3,12920.88189
2023,11,23,4,12270.35524
2023,11,23,5,12022.88838
2023,11,23,6,11936.94181
2023,11,23,7,11782.08979
2023,11,23,8,12099.20301
2023,11,23,9,12636.3691
2023,11,23,10,13739.5971
2023,11,23,11,14507.18891
2023,11,23,12,15185.87048
2023,11,23,13,15277.7444
2023,11,23,14,15184.38864
2023,11,23,15,15119.92871
2023,11,23,16,15119.18779
2023,11,23,17,15152.52914
2023,11,23,18,15219.21182
2023,11,23,19,15657.83572
2023,11,23,20,16034.96335
2023,11,23,21,16052.7454
2023,11,23,22,15704.5136
2023,11,23,23,15398.51416
2023,11,23,24,15096.21931
2023,11,24,1,14624.99499
2023,11,24,2,13852.95767
2023,11,24,3,13238.73603
2023,11,24,4,12571.90917
2023,11,24,5,12279.24627
2023,11,24,6,12082.16188
2023,11,24,7,12002.88358
2023,11,24,8,12285.17362
2023,11,24,9,12949.03681
2023,11,24,10,14063.37859
2023,11,24,11,14824.30213
2023,11,24,12,15521.50667
2023,11,24,13,15327.38596
2023,11,24,14,15351.83628
2023,11,24,15,15120.66963
2023,11,24,16,15128.81974
2023,11,24,17,15388.1413
2023,11,24,18,15508.91105
2023,11,24,19,15817.87416
2023,11,24,20,16236.49325
2023,11,24,21,16255.01622
2023,11,24,22,16154.25127
2023,11,24,23,15653.3902
2023,11,24,24,15285.89451
2023,11,25,1,14739.09648
2023,11,25,2,13946.31343
2023,11,25,3,13266.15003
2023,11,25,4,12757.87977
2023,11,25,5,12380.01121
2023,11,25,6,12205.89531
2023,11,25,7,12179.96315
2023,11,25,8,12496.33546
2023,11,25,9,13072.77024
2023,11,25,10,14238.97633
2023,11,25,11,14922.10341
2023,11,25,12,15439.26469
2023,11,25,13,15402.21875
2023,11,25,14,15289.5991
2023,11,25,15,15143.63811
2023,11,25,16,15181.42497
2023,11,25,17,15295.52645
2023,11,25,18,15358.50455
2023,11,25,19,15728.223
2023,11,25,20,16279.46654
2023,11,25,21,16309.10329
2023,11,25,22,16027.55417
2023,11,25,23,15659.31755
2023,11,25,24,15324.42228
2023,11,26,1,14632.40418
2023,11,26,2,13951.49986
2023,11,26,3,13379.51059
2023,11,26,4,12618.58705
2023,11,26,5,12322.21955
2023,11,26,6,12170.33121
2023,11,26,7,12279.24627
2023,11,26,8,12425.20726
2023,11,26,9,13045.35624
2023,11,26,10,14084.12431
2023,11,26,11,14818.37478
2023,11,26,12,15483.71981
2023,11,26,13,15581.52109
2023,11,26,14,15447.41479
2023,11,26,15,15050.28235
2023,11,26,16,15018.42284
2023,11,26,17,15176.97945
2023,11,26,18,15379.99119
2023,11,26,19,15600.78497
2023,11,26,20,16086.08675
2023,11,26,21,16092.0141
2023,11,26,22,15749.70964
2023,11,26,23,15297.00829
2023,11,26,24,15002.12263
2023,11,27,1,14626.47683
2023,11,27,2,13864.81237
2023,11,27,3,13345.42833
2023,11,27,4,12769.73447
2023,11,27,5,12409.64796
2023,11,27,6,12075.49361
2023,11,27,7,12062.15707
2023,11,27,8,12116.24414
2023,11,27,9,12458.5486
2023,11,27,10,12716.38832
2023,11,27,11,13143.15752
2023,11,27,12,14178.96191
2023,11,27,13,14612.39938
2023,11,27,14,14647.22256
2023,11,27,15,14515.33902
2023,11,27,16,14373.08262
2023,11,27,17,14509.41167
2023,11,27,18,14463.47471
2023,11,27,19,14810.9656
2023,11,27,20,15496.31543
2023,11,27,21,15469.64236
2023,11,27,22,15062.13705
2023,11,27,23,14733.16913
2023,11,27,24,14573.8716
2023,11,28,1,13995.95498
2023,11,28,2,13237.99511
2023,11,28,3,12812.70776
2023,11,28,4,12249.60952
2023,11,28,5,11679.84301
2023,11,28,6,11579.07806
2023,11,28,7,11560.55509
2023,11,28,8,11650.94717
2023,11,28,9,11825.804
2023,11,28,10,11993.99255
2023,11,28,11,12411.87072
2023,11,28,12,13162.4214
2023,11,28,13,13615.12275
2023,11,28,14,13880.37166
2023,11,28,15,13904.82198
2023,11,28,16,13938.16332
2023,11,28,17,13874.44431
2023,11,28,18,14000.4005
2023,11,28,19,14407.16488
2023,11,28,20,14902.0986
2023,11,28,21,15049.54143
2023,11,28,22,14832.45224
2023,11,28,23,14617.58581
2023,11,28,24,14344.92771
2023,11,29,1,13658.83696
2023,11,29,2,13159.45773
2023,11,29,3,12377.78846
2023,11,29,4,11836.17686
2023,11,29,5,11541.2912
2023,11,29,6,11325.68385
2023,11,29,7,11341.98406
2023,11,29,8,11530.17742
2023,11,29,9,12115.50322
2023,11,29,10,13347.65109
2023,11,29,11,14402.71937
2023,11,29,12,14882.0938
2023,11,29,13,15466.67868
2023,11,29,14,15462.23317
2023,11,29,15,15421.48264
2023,11,29,16,15386.65946
2023,11,29,17,15197.72518
2023,11,29,18,15384.4367
2023,11,29,19,15416.29621
2023,11,29,20,15660.05847
2023,11,29,21,15425.92815
2023,11,29,22,15082.14186
2023,11,29,23,14825.04305
2023,11,29,24,14590.91273
2023,11,30,1,14090.79258
2023,11,30,2,13265.40911
2023,11,30,3,12555.60896
2023,11,30,4,12072.52994
2023,11,30,5,11591.67368
2023,11,30,6,11583.52357
2023,11,30,7,11596.86011
2023,11,30,8,11748.74845
2023,11,30,9,12240.71849
2023,11,30,10,13517.32148
2023,11,30,11,14408.64672
2023,11,30,12,15251.81225
2023,11,30,13,15331.83147
2023,11,30,14,15196.24334
2023,11,30,15,14978.41323
2023,11,30,16,15070.28716
2023,11,30,17,15264.40787
2023,11,30,18,15335.53606
2023,11,30,19,15538.5478
2023,11,30,20,15848.99275
2023,11,30,21,15764.52801
2023,11,30,22,15497.79727
2023,11,30,23,15251.07133
2023,11,30,24,14954.70383
2023,12,1,1,14411.6104
2023,12,1,2,13747.00629
2023,12,1,3,12987.56458
2023,12,1,4,12320.73771
2023,12,1,5,11992.51071
2023,12,1,6,11822.84032
2023,12,1,7,11804.31735
2023,12,1,8,12065.86167
2023,12,1,9,12682.30606
2023,12,1,10,13935.19965
2023,12,1,11,14684.26849
2023,12,1,12,15240.69847
2023,12,1,13,15476.31063
2023,12,1,14,15574.85282
2023,12,1,15,15274.78073
2023,12,1,16,15167.34751
2023,12,1,17,15350.35444
2023,12,1,18,15384.4367
2023,12,1,19,15714.14554
2023,12,1,20,16072.00929
2023,12,1,21,15948.27586
2023,12,1,22,15814.91049
2023,12,1,23,15552.62526
2023,12,1,24,15139.1926
2023,12,2,1,14710.20065
2023,12,2,2,13934.45873
2023,12,2,3,13257.99992
2023,12,2,4,12574.87284
2023,12,2,5,12186.63142
2023,12,2,6,11890.26393
2023,12,2,7,11960.65121
2023,12,2,8,12047.3387
2023,12,2,9,12878.64953
2023,12,2,10,14066.34226
2023,12,2,11,14770.21507
2023,12,2,12,15514.09748
2023,12,2,13,15560.77536
2023,12,2,14,15162.16108
2023,12,2,15,15001.38171
2023,12,2,16,14957.66751
2023,12,2,17,15074.73267
2023,12,2,18,15341.46341
2023,12,2,19,15675.61777
2023,12,2,20,16120.16901
2023,12,2,21,15880.85226
2023,12,2,22,15624.49437
2023,12,2,23,15276.26257
2023,12,2,24,15071.76899
2023,12,3,1,14383.45548
2023,12,3,2,13715.8877
2023,12,3,3,13114.26168
2023,12,3,4,12611.91878
2023,12,3,5,12066.60259
2023,12,3,6,11802.83552
2023,12,3,7,11993.99255
2023,12,3,8,12184.40867
2023,12,3,9,12771.95723
2023,12,3,10,13915.19484
2023,12,3,11,14453.10185
2023,12,3,12,15236.25295
2023,12,3,13,15505.94737
2023,12,3,14,15397.03232
2023,12,3,15,15294.04462
2023,12,3,16,15205.13437
2023,12,3,17,15454.08306
2023,12,3,18,15177.72037
2023,12,3,19,15777.12363
2023,12,3,20,15955.68505
2023,12,3,21,16089.05042
2023,12,3,22,15580.78017
2023,12,3,23,15256.99868
2023,12,3,24,14978.41323
2023,12,4,1,14409.38764
2023,12,4,2,13702.55116
2023,12,4,3,13189.09448
2023,12,4,4,12484.48076
2023,12,4,5,12145.13997
2023,12,4,6,12007.32909
2023,12,4,7,11840.62237
2023,12,4,8,11983.61969
2023,12,4,9,12274.80075
2023,12,4,10,12655.63298
2023,12,4,11,13155.01222
2023,12,4,12,14052.26481
2023,12,4,13,14570.90793
2023,12,4,14,14473.84757
2023,12,4,15,14293.0634
2023,12,4,16,14242.68092
2023,12,4,17,14328.6275
2023,12,4,18,14484.96135
2023,12,4,19,15022.12744
2023,12,4,20,15603.74865
2023,12,4,21,15430.37366
2023,12,4,22,15201.42977
2023,12,4,23,14960.63118
2023,12,4,24,14768.73323
2023,12,5,1,14306.39994
2023,12,5,2,13595.11795
2023,12,5,3,12960.15059
2023,12,5,4,12484.48076
2023,12,5,5,12183.66775
2023,12,5,6,11962.87396
2023,12,5,7,11953.24202
2023,12,5,8,11952.5011
2023,12,5,9,12202.19072
2023,12,5,10,12648.96472
2023,12,5,11,12943.85037
2023,12,5,12,13952.24078
2023,12,5,13,14513.85718
2023,12,5,14,14586.46722
2023,12,5,15,14781.32885
2023,12,5,16,14573.8716
2023,12,5,17,14630.18142
2023,12,5,18,14670.19104
2023,12,5,19,15105.11034
2023,12,5,20,15756.37791
2023,12,5,21,15625.97621
2023,12,5,22,15350.35444
2023,12,5,23,15111.03769
2023,12,5,24,14973.2268
2023,12,6,1,14422.72418
2023,12,6,2,13778.12487
2023,12,6,3,13235.03144
2023,12,6,4,12605.25051
2023,12,6,5,12071.0481
2023,12,6,6,11784.31255
2023,12,6,7,11871.74096
2023,12,6,8,11990.28796
2023,12,6,9,12711.94281
2023,12,6,10,14030.77816
2023,12,6,11,14805.03825
2023,12,6,12,15911.97084
2023,12,6,13,16253.53438
2023,12,6,14,16233.52958
2023,12,6,15,16092.0141
2023,12,6,16,16090.53226
2023,12,6,17,16140.91473
2023,12,6,18,16203.15191
2023,12,6,19,16312.80788
2023,12,6,20,16542.49269
2023,12,6,21,16435.05947
2023,12,6,22,15966.05791
2023,12,6,23,15667.46766
2023,12,6,24,15268.11246
2023,12,7,1,14762.80588
2023,12,7,2,13937.4224
2023,12,7,3,13436.56134
2023,12,7,4,12588.20938
2023,12,7,5,12312.58761
2023,12,7,6,12084.38464
2023,12,7,7,12200.70888
2023,12,7,8,12279.98718
2023,12,7,9,13026.83327
2023,12,7,10,14127.83852
2023,12,7,11,14930.25351
2023,12,7,12,15759.34158
2023,12,7,13,15915.67544
2023,12,7,14,15896.41155
2023,12,7,15,15753.41423
2023,12,7,16,15669.69042
2023,12,7,17,15777.12363
2023,12,7,18,15771.9372
2023,12,7,19,16183.1471
2023,12,7,20,16423.20477
2023,12,7,21,16209.82018
2023,12,7,22,16080.90032
2023,12,7,23,15560.77536
2023,12,7,24,15371.84108
2023,12,8,1,14898.39401
2023,12,8,2,14155.25251
2023,12,8,3,13503.98494
2023,12,8,4,12720.83383
2023,12,8,5,12374.08386
2023,12,8,6,12145.88089
2023,12,8,7,12134.76711
2023,12,8,8,12247.38676
2023,12,8,9,13145.38027
2023,12,8,10,14339.00036
2023,12,8,11,15132.52433
2023,12,8,12,15889.00236
2023,12,8,13,16093.49593
2023,12,8,14,16109.79615
2023,12,8,15,15949.01678
2023,12,8,16,15969.76251
2023,12,8,17,16000.14017
2023,12,8,18,16012.73579
2023,12,8,19,16285.39389
2023,12,8,20,16363.19036
2023,12,8,21,16335.77636
2023,12,8,22,15971.98526
2023,12,8,23,15583.74384
2023,12,8,24,15297.74921
2023,12,9,1,14766.51047
2023,12,9,2,14081.16064
2023,12,9,3,13372.84232
2023,12,9,4,12806.03949
2023,12,9,5,12306.66026
2023,12,9,6,12165.14478
2023,12,9,7,12128.09884
2023,12,9,8,12318.51496
2023,12,9,9,13008.3103
2023,12,9,10,14141.91598
2023,12,9,11,14634.62694
2023,12,9,12,15657.0948
2023,12,9,13,16020.14498
2023,12,9,14,15980.13537
2023,12,9,15,15748.2278
2023,12,9,16,15749.70964
2023,12,9,17,15743.04137
2023,12,9,18,15731.92759
2023,12,9,19,16003.10385
2023,12,9,20,16270.57551
2023,12,9,21,16156.47403
2023,12,9,22,15920.12095
2023,12,9,23,15623.75345
2023,12,9,24,15311.82667
2023,12,10,1,14856.16164
2023,12,10,2,14122.65209
2023,12,10,3,13474.34819
2023,12,10,4,12634.14634
2023,12,10,5,12343.7062
2023,12,10,6,12041.41135
2023,12,10,7,11914.71425
2023,12,10,8,12119.20782
2023,12,10,9,12879.39044
2023,12,10,10,14015.95979
2023,12,10,11,14691.67768
2023,12,10,12,15498.53819
2023,12,10,13,15685.99063
2023,12,10,14,15614.86243
2023,12,10,15,15476.31063
2023,12,10,16,15348.13168
2023,12,10,17,15516.32024
2023,12,10,18,15763.7871
2023,12,10,19,15789.71925
2023,12,10,20,16160.91954
2023,12,10,21,15634.12632
2023,12,10,22,15633.3854
2023,12,10,23,15279.22624
2023,12,10,24,14970.26313
2023,12,11,1,14462.73379
2023,12,11,2,13978.17293
2023,12,11,3,13215.76755
2023,12,11,4,12557.09079
2023,12,11,5,12112.53955
2023,12,11,6,11973.98774
2023,12,11,7,11923.60527
2023,12,11,8,12041.41135
2023,12,11,9,12269.61432
2023,12,11,10,12514.85842
2023,12,11,11,12995.71469
2023,12,11,12,14180.44375
2023,12,11,13,14604.99019
2023,12,11,14,14785.03344
2023,12,11,15,14647.96347
2023,12,11,16,14785.77436
2023,12,11,17,14730.94637
2023,12,11,18,14822.8203
2023,12,11,19,15182.9068
2023,12,11,20,15707.47727
2023,12,11,21,15481.49706
2023,12,11,22,15247.36673
2023,12,11,23,15011.01366
2023,12,11,24,14700.56871
2023,12,12,1,14210.0805
2023,12,12,2,13599.56346
2023,12,12,3,13078.69759
2023,12,12,4,12465.21687
2023,12,12,5,12060.67524
2023,12,12,6,11747.26661
2023,12,12,7,11730.9664
2023,12,12,8,11640.57431
2023,12,12,9,12004.36541
2023,12,12,10,12206.63623
2023,12,12,11,12611.91878
2023,12,12,12,13518.0624
2023,12,12,13,14266.39032
2023,12,12,14,14552.38496
2023,12,12,15,14488.66595
2023,12,12,16,14634.62694
2023,12,12,17,14714.64616
2023,12,12,18,14698.34595
2023,12,12,19,15115.4832
2023,12,12,20,15434.07826
2023,12,12,21,15421.48264
2023,12,12,22,15258.48052
2023,12,12,23,15104.36942
2023,12,12,24,14939.14454
2023,12,13,1,14390.86467
2023,12,13,2,13825.54367
2023,12,13,3,13146.86211
2023,12,13,4,12448.17574
2023,12,13,5,12123.65333
2023,12,13,6,11981.39693
2023,12,13,7,12065.86167
2023,12,13,8,12253.31411
2023,12,13,9,12989.04642
2023,12,13,10,14104.87004
2023,12,13,11,15093.99656
2023,12,13,12,15813.42865
2023,12,13,13,16290.58032
2023,12,13,14,16123.8736
2023,12,13,15,16039.40887
2023,12,13,16,16007.54936
2023,12,13,17,16044.5953
2023,12,13,18,16053.48632
2023,12,13,19,16386.15884
2023,12,13,20,16389.12251
2023,12,13,21,16349.85382
2023,12,13,22,15929.01197
2023,12,13,23,15533.36137
2023,12,13,24,15408.1461
2023,12,14,1,14928.77168
2023,12,14,2,14223.41704
2023,12,14,3,13513.61688
2023,12,14,4,12774.17998
2023,12,14,5,12461.51228
2023,12,14,6,12299.25107
2023,12,14,7,12292.5828
2023,12,14,8,12512.63567
2023,12,14,9,13199.46734
2023,12,14,10,14236.75357
2023,12,14,11,15174.01578
2023,12,14,12,15943.08943
2023,12,14,13,16212.04293
2023,12,14,14,16213.52477
2023,12,14,15,16092.75502
2023,12,14,16,16008.29028
2023,12,14,17,16102.38696
2023,12,14,18,16166.84689
2023,12,14,19,16328.36718
2023,12,14,20,16628.43926
2023,12,14,21,16488.40562
2023,12,14,22,16200.18823
2023,12,14,23,15761.56434
2023,12,14,24,15682.28603
2023,12,15,1,15191.79783
2023,12,15,2,14367.15527
2023,12,15,3,13632.9048
2023,12,15,4,12877.16769
2023,12,15,5,12544.49517
2023,12,15,6,12366.67468
2023,12,15,7,12431.13461
2023,12,15,8,12604.50959
2023,12,15,9,13311.34607
2023,12,15,10,14433.09704
2023,12,15,11,15491.129
2023,12,15,12,16372.08138
2023,12,15,13,16526.19248
2023,12,15,14,16570.6476
2023,12,15,15,16269.83459
2023,12,15,16,16100.90512
2023,12,15,17,16174.997
2023,12,15,18,16343.18555
2023,12,15,19,16438.02315
2023,12,15,20,16611.39813
2023,12,15,21,16426.90937
2023,12,15,22,16240.19785
2023,12,15,23,15869.73848
2023,12,15,24,15633.3854
2023,12,16,1,15099.92391
2023,12,16,2,14309.36361
2023,12,16,3,13538.0672
2023,12,16,4,12954.22324
2023,12,16,5,12520.04486
2023,12,16,6,12347.41079
2023,12,16,7,12266.65065
2023,12,16,8,12401.49786
2023,12,16,9,13119.44812
2023,12,16,10,14392.34651
2023,12,16,11,15182.16589
2023,12,16,12,16009.0312
2023,12,16,13,16334.29453
2023,12,16,14,16366.15403
2023,12,16,15,16279.46654
2023,12,16,16,16131.28279
2023,12,16,17,16188.33353
2023,12,16,18,16371.34046
2023,12,16,19,16468.40082
2023,12,16,20,16711.42216
2023,12,16,21,16483.96011
